"","condition","risk"
"2844","d_I4",1.20459198171829e-13
"2845","d_I4",4.68514116391816e-14
"2846","d_I4",1.82076576038526e-14
"2847","d_I4",7.105427357601e-15
"2848","d_I4",2.77555756156289e-15
"2849","d_I4",1.11022302462516e-15
"2850","d_I4",4.44089209850063e-16
"2851","d_I4",1.11022302462516e-16
"2852","d_I4",6.58515626472678e-08
"2853","d_I4",2.5628738797856e-08
"2854","d_I4",9.97443672101639e-09
"2855","d_I4",3.8819463199502e-09
"2856","d_I4",1.51081280819199e-09
"2857","d_I4",5.87992543543692e-10
"2858","d_I4",2.28840502103367e-10
"2859","d_I4",6.59406248493255e-08
"2860","d_I4",2.56634009598855e-08
"2861","d_I4",9.987926818944e-09
"2862","d_I4",3.88719656463365e-09
"2863","d_I4",1.51285617366881e-09
"2864","d_I4",5.88787796296231e-10
"2865","d_I4",2.29150032282632e-10
"2866","d_I4",8.91827722782068e-11
"2867","d_I4",3.47090134411587e-11
"2868","d_I4",6.5865070952853e-08
"2869","d_I4",2.56339961479668e-08
"2870","d_I4",9.97648286205077e-09
"2871","d_I4",3.88274257190346e-09
"2872","d_I4",1.51112278246046e-09
"2873","d_I4",5.88113113764166e-10
"2874","d_I4",2.28887464537308e-10
"2875","d_I4",8.90806317599413e-11
"2876","d_I4",3.46692674568772e-11
"2877","d_I4",1.34928734851769e-11
"2878","d_I4",5.25124388417453e-12
"2879","d_I4",2.04369854372999e-12
"2880","d_I4",7.95363774841462e-13
"2881","d_I4",3.09530179265494e-13
"2882","d_I4",1.20459198171829e-13
"2883","d_I4",4.68514116391816e-14
"2884","d_I4",1.82076576038526e-14
"2885","d_I4",7.105427357601e-15
"2886","d_I4",2.77555756156289e-15
"2887","d_I4",1.11022302462516e-15
"2888","d_I4",4.44089209850063e-16
"2889","d_I4",1.11022302462516e-16
"2890","d_I4",1.11022302462516e-16
"2891","d_I4",0
"2892","d_I4",0
"2893","d_I4",0
"2894","d_I4",6.58515625362455e-08
"2895","d_I4",2.5628738797856e-08
"2896","d_I4",9.97443672101639e-09
"2897","d_I4",3.8819463199502e-09
"2898","d_I4",1.51081280819199e-09
"2899","d_I4",5.87992543543692e-10
"2900","d_I4",2.28840502103367e-10
"2901","d_I4",8.9062313080035e-11
"2902","d_I4",3.46621620295195e-11
"2903","d_I4",6.58650527451954e-08
"2904","d_I4",2.56339890425394e-08
"2905","d_I4",9.97648008649321e-09
"2906","d_I4",3.88274157270274e-09
"2907","d_I4",1.51112233837125e-09
"2908","d_I4",5.88113002741864e-10
"2909","d_I4",2.28887464537308e-10
"2910","d_I4",8.90806317599413e-11
"2911","d_I4",3.46692674568772e-11
"2912","d_I4",1.34928734851769e-11
"2913","d_I4",5.25124388417453e-12
"2914","d_I4",2.04369854372999e-12
"2915","d_I4",7.95363774841462e-13
"2916","d_I4",3.09530179265494e-13
"2917","d_I4",1.20459198171829e-13
"2918","d_I4",4.68514116391816e-14
"2919","d_I4",1.82076576038526e-14
"2920","d_I4",7.105427357601e-15
"2921","d_I4",2.77555756156289e-15
"2922","d_I4",1.11022302462516e-15
"2923","d_I4",4.44089209850063e-16
"2924","d_I4",1.11022302462516e-16
"2925","d_I4",1.11022302462516e-16
"2926","d_I4",0
"2927","d_I4",6.58515625362455e-08
"2928","d_I4",2.5628738797856e-08
"2929","d_I4",9.97443672101639e-09
"2930","d_I4",3.8819463199502e-09
"2931","d_I4",1.51081280819199e-09
"2932","d_I4",5.87992543543692e-10
"2933","d_I4",2.28840502103367e-10
"2934","d_I4",8.9062313080035e-11
"2935","d_I4",3.46621620295195e-11
"2936","d_I4",1.34900979276154e-11
"2937","d_I4",5.25024468345237e-12
"2938","d_I4",2.0433654768226e-12
"2939","d_I4",7.95252752539e-13
"2940","d_I4",3.09530179265494e-13
"2941","d_I4",1.20459198171829e-13
"2942","d_I4",4.68514116391816e-14
"2943","d_I4",1.82076576038526e-14
"2944","d_I4",7.105427357601e-15
"2945","d_I4",2.77555756156289e-15
"2946","d_I4",1.11022302462516e-15
"2947","d_I4",4.44089209850063e-16
"2948","d_I4",1.11022302462516e-16
"2949","d_I4",1.11022302462516e-16
"2950","d_I4",0
"2951","d_I4",0
"2952","d_I4",0
"2953","d_I4",0
"2954","d_I4",0
"2955","d_I4",0
"2956","d_I4",0
"2957","d_I4",0
"2958","d_I4",0
"2959","d_I4",0
"2960","d_I4",0
"2961","d_I4",6.58515625362455e-08
"2962","d_I4",2.5628738797856e-08
"2963","d_I4",9.97443672101639e-09
"2964","d_I4",3.8819463199502e-09
"2965","d_I4",1.51081280819199e-09
"2966","d_I4",5.87992543543692e-10
"2967","d_I4",2.28840502103367e-10
"2968","d_I4",8.9062313080035e-11
"2969","d_I4",3.46621620295195e-11
"2970","d_I4",1.34900979276154e-11
"2971","d_I4",5.25024468345237e-12
"2972","d_I4",2.0433654768226e-12
"2973","d_I4",7.95252752539e-13
"2974","d_I4",3.09530179265494e-13
"2975","d_I4",1.20459198171829e-13
"2976","d_I4",4.68514116391816e-14
"2977","d_I4",1.82076576038526e-14
"2978","d_I4",7.105427357601e-15
"2979","d_I4",2.77555756156289e-15
"2980","d_I4",6.58515636464685e-08
"2981","d_I4",9.14803001128561e-08
"2982","d_I4",3.56031754078501e-08
"2983","d_I4",1.38563830409666e-08
"2984","d_I4",5.39275912814219e-09
"2985","d_I4",2.09880535173568e-09
"2986","d_I4",8.16833045647058e-10
"2987","d_I4",3.17902815183402e-10
"2988","d_I4",1.23724475109555e-10
"2989","d_I4",4.81522599571349e-11
"2990","d_I4",1.87403426110677e-11
"2991","d_I4",7.2934991379725e-12
"2992","d_I4",2.8386182293616e-12
"2993","d_I4",1.10478293180449e-12
"2994","d_I4",4.29989377437323e-13
"2995","d_I4",1.67310609811011e-13
"2996","d_I4",6.51700915454967e-14
"2997","d_I4",2.53130849614536e-14
"2998","d_I4",9.88098491916389e-15
"2999","d_I4",3.88578058618805e-15
"3000","d_I4",1.4432899320127e-15
"3001","d_I4",5.55111512312578e-16
"3002","d_I4",2.22044604925031e-16
"3003","d_I4",1.11022302462516e-16
"3004","d_I4",0
"3005","d_I4",6.58515625362455e-08
"3006","d_I4",2.5628738797856e-08
"3007","d_I4",9.97443672101639e-09
"3008","d_I4",3.8819463199502e-09
"3009","d_I4",1.51081280819199e-09
"3010","d_I4",5.87992543543692e-10
"3011","d_I4",2.28840502103367e-10
"3012","d_I4",8.9062313080035e-11
"3013","d_I4",3.46621620295195e-11
"3014","d_I4",1.34900979276154e-11
"3015","d_I4",5.25024468345237e-12
"3016","d_I4",2.0433654768226e-12
"3017","d_I4",7.95252752539e-13
"3018","d_I4",3.09530179265494e-13
"3019","d_I4",1.20459198171829e-13
"3020","d_I4",4.68514116391816e-14
"3021","d_I4",1.82076576038526e-14
"3022","d_I4",7.105427357601e-15
"3023","d_I4",2.77555756156289e-15
"3024","d_I4",1.11022302462516e-15
"3025","d_I4",4.44089209850063e-16
"3026","d_I4",1.11022302462516e-16
"3027","d_I4",1.11022302462516e-16
"3028","d_I4",0
"3029","d_I4",0
"3030","d_I4",0
"3031","d_I4",0
"3032","d_I4",0
"3033","d_I4",0
"3034","d_I4",6.58515625362455e-08
"3035","d_I4",2.5628738797856e-08
"3036","d_I4",9.97443672101639e-09
"3037","d_I4",3.8819463199502e-09
"3038","d_I4",1.51081280819199e-09
"3039","d_I4",5.87992543543692e-10
"3040","d_I4",2.28840502103367e-10
"3041","d_I4",8.9062313080035e-11
"3042","d_I4",3.46621620295195e-11
"3043","d_I4",1.34900979276154e-11
"3044","d_I4",6.58568127809289e-08
"3045","d_I4",2.56307821633328e-08
"3046","d_I4",9.97523197376893e-09
"3047","d_I4",3.88225573910717e-09
"3048","d_I4",1.51093326739016e-09
"3049","d_I4",5.88039394955331e-10
"3050","d_I4",2.28858820783273e-10
"3051","d_I4",8.90694185073926e-11
"3052","d_I4",3.46649375870811e-11
"3053","d_I4",1.349120815064e-11
"3054","d_I4",5.25068877266222e-12
"3055","d_I4",2.04347649912506e-12
"3056","d_I4",7.95252752539e-13
"3057","d_I4",6.58518720664247e-08
"3058","d_I4",2.56288592570542e-08
"3059","d_I4",9.97448357242803e-09
"3060","d_I4",3.88196452760781e-09
"3061","d_I4",1.51081991361934e-09
"3062","d_I4",5.87995319101253e-10
"3063","d_I4",2.28841612326391e-10
"3064","d_I4",8.90627571692448e-11
"3065","d_I4",3.4662273051822e-11
"3066","d_I4",1.34902089499178e-11
"3067","d_I4",5.25024468345237e-12
"3068","d_I4",2.0433654768226e-12
"3069","d_I4",7.95252752539e-13
"3070","d_I4",3.09530179265494e-13
"3071","d_I4",1.20459198171829e-13
"3072","d_I4",4.68514116391816e-14
"3073","d_I4",1.82076576038526e-14
"3074","d_I4",7.105427357601e-15
"3075","d_I4",2.77555756156289e-15
"3076","d_I4",1.11022302462516e-15
"3077","d_I4",4.44089209850063e-16
"3078","d_I4",1.11022302462516e-16
"3079","d_I4",1.11022302462516e-16
"3080","d_I4",6.58515625362455e-08
"3081","d_I4",9.14802996687669e-08
"3082","d_I4",3.56031752968278e-08
"3083","d_I4",1.38563829299443e-08
"3084","d_I4",5.39275912814219e-09
"3085","d_I4",2.09880535173568e-09
"3086","d_I4",8.16833045647058e-10
"3087","d_I4",3.17902815183402e-10
"3088","d_I4",1.23724475109555e-10
"3089","d_I4",4.81522599571349e-11
"3090","d_I4",1.87403426110677e-11
"3091","d_I4",2.59448018624653e-12
"3092","d_I4",1.00974784089658e-12
"3093","d_I4",3.93018950717305e-13
"3094","d_I4",1.52988732793347e-13
"3095","d_I4",5.95079541199084e-14
"3096","d_I4",2.32036612146658e-14
"3097","d_I4",8.99280649946377e-15
"3098","d_I4",3.5527136788005e-15
"3099","d_I4",1.33226762955019e-15
"3100","d_I4",5.55111512312578e-16
"3101","d_I4",2.22044604925031e-16
"3102","d_I4",1.11022302462516e-16
"3103","d_I4",0
"3104","d_I4",0
"3105","d_I4",0
"3106","d_I4",0
"3107","d_I4",0
"3108","d_I4",0
"3109","d_I4",6.58515625362455e-08
"3110","d_I4",2.5628738797856e-08
"3111","d_I4",9.97443672101639e-09
"3112","d_I4",3.8819463199502e-09
"3113","d_I4",1.51081280819199e-09
"3114","d_I4",5.87992543543692e-10
"3115","d_I4",2.28840502103367e-10
"3116","d_I4",8.9062313080035e-11
"3117","d_I4",3.46621620295195e-11
"3118","d_I4",1.34900979276154e-11
"3119","d_I4",5.25024468345237e-12
"3120","d_I4",2.0433654768226e-12
"3121","d_I4",6.5852357788998e-08
"3122","d_I4",2.56290483280353e-08
"3123","d_I4",9.97455718021456e-09
"3124","d_I4",3.88199317136184e-09
"3125","d_I4",1.51083112687189e-09
"3126","d_I4",5.87999648971049e-10
"3127","d_I4",2.28843277660928e-10
"3128","d_I4",8.90634233030596e-11
"3129","d_I4",3.46624950964269e-11
"3130","d_I4",1.34903199722203e-11
"3131","d_I4",5.25024468345237e-12
"3132","d_I4",2.0433654768226e-12
"3133","d_I4",6.5852357788998e-08
"3134","d_I4",2.56290483280353e-08
"3135","d_I4",9.97455718021456e-09
"3136","d_I4",3.88199317136184e-09
"3137","d_I4",1.51083112687189e-09
"3138","d_I4",5.87999648971049e-10
"3139","d_I4",2.28843277660928e-10
"3140","d_I4",8.90634233030596e-11
"3141","d_I4",3.46624950964269e-11
"3142","d_I4",1.34903199722203e-11
"3143","d_I4",5.25024468345237e-12
"3144","d_I4",2.0433654768226e-12
"3145","d_I4",7.95252752539e-13
"3146","d_I4",3.09530179265494e-13
"3147","d_I4",1.20459198171829e-13
"3148","d_I4",4.68514116391816e-14
"3149","d_I4",1.82076576038526e-14
"3150","d_I4",7.105427357601e-15
"3151","d_I4",2.77555756156289e-15
"3152","d_I4",1.11022302462516e-15
"3153","d_I4",4.44089209850063e-16
"3154","d_I4",1.11022302462516e-16
"3155","d_I4",1.11022302462516e-16
"3156","d_I4",0
"3157","d_I4",6.58515625362455e-08
"3158","d_I4",2.5628738797856e-08
"3159","d_I4",9.97443672101639e-09
"3160","d_I4",3.8819463199502e-09
"3161","d_I4",1.51081280819199e-09
"3162","d_I4",5.87992543543692e-10
"3163","d_I4",6.60804030383488e-08
"3164","d_I4",2.5717801110936e-08
"3165","d_I4",7.58606607531576e-08
"3166","d_I4",2.95241751047115e-08
"3167","d_I4",1.14904997738918e-08
"3168","d_I4",4.47198211794841e-09
"3169","d_I4",1.74044856304789e-09
"3170","d_I4",6.77364386802992e-10
"3171","d_I4",2.63623123331058e-10
"3172","d_I4",1.02599373441592e-10
"3173","d_I4",6.5891493150616e-08
"3174","d_I4",2.56442793666878e-08
"3175","d_I4",9.98048499400994e-09
"3176","d_I4",3.88430021480701e-09
"3177","d_I4",1.51172896423191e-09
"3178","d_I4",5.88349036156899e-10
"3179","d_I4",2.28979279981445e-10
"3180","d_I4",8.91163809413342e-11
"3181","d_I4",3.4683145244685e-11
"3182","d_I4",1.34983135779976e-11
"3183","d_I4",5.25335330792132e-12
"3184","d_I4",2.04458672214969e-12
"3185","d_I4",7.9569684174885e-13
"3186","d_I4",3.09641201567956e-13
"3187","d_I4",1.20570220474292e-13
"3188","d_I4",4.69624339416441e-14
"3189","d_I4",1.82076576038526e-14
"3190","d_I4",7.105427357601e-15
"3191","d_I4",2.77555756156289e-15
"3192","d_I4",1.11022302462516e-15
"3193","d_I4",4.44089209850063e-16
"3194","d_I4",1.11022302462516e-16
"3195","d_I4",1.11022302462516e-16
"3196","d_I4",0
"3197","d_I4",0
"3198","d_I4",0
"3199","d_I4",0
"3200","d_I4",0
"3201","d_I4",0
"3202","d_I4",0
"3203","d_I4",0
"3204","d_I4",0
"3205","d_I4",0
"3206","d_I4",0
"3207","d_I4",0
"3208","d_I4",0
"3209","d_I4",0
"3210","d_I4",0
"3211","d_I4",0
"3212","d_I4",0
"3213","d_I4",0
"3214","d_I4",0
"3215","d_I4",0
"3216","d_I4",0
"3217","d_I4",0
"3218","d_I4",0
"3219","d_I4",0
"3220","d_I4",0
"3221","d_I4",0
"3222","d_I4",0
"3223","d_I4",0
"3224","d_I4",0
"3225","d_I4",0
"3226","d_I4",0
"3227","d_I4",0
"3228","d_I4",0
"3229","d_I4",0
"3230","d_I4",0
"3231","d_I4",0
"3232","d_I4",0
"3233","d_I4",0
"3234","d_I4",0
"3235","d_I4",0
"3236","d_I4",0
"3237","d_I4",0
"3238","d_I4",0
"3239","d_I4",0
"3240","d_I4",0
"3241","d_I4",0
"3242","d_I4",0
"3243","d_I4",0
"3244","d_I4",0
"3245","d_I4",0
"3246","d_I4",0
"3247","d_I4",0
"3248","d_I4",0
"3249","d_I4",6.58515625362455e-08
"3250","d_I4",2.5628738797856e-08
"3251","d_I4",9.97443672101639e-09
"3252","d_I4",3.8819463199502e-09
"3253","d_I4",1.51081280819199e-09
"3254","d_I4",5.87992543543692e-10
"3255","d_I4",2.28840502103367e-10
"3256","d_I4",8.9062313080035e-11
"3257","d_I4",6.5886224698275e-08
"3258","d_I4",2.56422288957836e-08
"3259","d_I4",7.58312488358115e-08
"3260","d_I4",2.95127282612384e-08
"3261","d_I4",1.14860447819609e-08
"3262","d_I4",4.47024828265086e-09
"3263","d_I4",1.73977376949352e-09
"3264","d_I4",6.77101708035366e-10
"3265","d_I4",2.6352087179049e-10
"3266","d_I4",6.59541221637028e-08
"3267","d_I4",2.56686538691042e-08
"3268","d_I4",9.98997129464385e-09
"3269","d_I4",3.8879921504531e-09
"3270","d_I4",1.51316581487038e-09
"3271","d_I4",5.88908255494403e-10
"3272","d_I4",2.29196883694271e-10
"3273","d_I4",8.92010909581131e-11
"3274","d_I4",3.47161188685163e-11
"3275","d_I4",1.35111921650832e-11
"3276","d_I4",5.25834931153213e-12
"3277","d_I4",2.04647410129155e-12
"3278","d_I4",7.96473997866087e-13
"3279","d_I4",3.09974268475344e-13
"3280","d_I4",1.20681242776755e-13
"3281","d_I4",4.69624339416441e-14
"3282","d_I4",1.83186799063151e-14
"3283","d_I4",7.105427357601e-15
"3284","d_I4",2.77555756156289e-15
"3285","d_I4",1.11022302462516e-15
"3286","d_I4",4.44089209850063e-16
"3287","d_I4",1.11022302462516e-16
"3288","d_I4",1.11022302462516e-16
"3289","d_I4",0
"3290","d_I4",0
"3291","d_I4",0
"3292","d_I4",0
"3293","d_I4",0
"3294","d_I4",0
"3295","d_I4",0
"3296","d_I4",0
"3297","d_I4",0
"3298","d_I4",0
"3299","d_I4",0
"3300","d_I4",0
"3301","d_I4",0
"3302","d_I4",0
"3303","d_I4",0
"3304","d_I4",0
"3305","d_I4",0
"3306","d_I4",0
"3307","d_I4",6.58515625362455e-08
"3308","d_I4",2.5628738797856e-08
"3309","d_I4",9.97443672101639e-09
"3310","d_I4",3.8819463199502e-09
"3311","d_I4",1.51081280819199e-09
"3312","d_I4",6.64395550797892e-08
"3313","d_I4",2.58575792999594e-08
"3314","d_I4",1.00634990340964e-08
"3315","d_I4",3.91660837095742e-09
"3316","d_I4",1.5243030171419e-09
"3317","d_I4",5.93242788227144e-10
"3318","d_I4",2.30883867580189e-10
"3319","d_I4",8.9857565832574e-11
"3320","d_I4",3.49715811864826e-11
"3321","d_I4",1.36105571257872e-11
"3322","d_I4",5.29709609509155e-12
"3323","d_I4",2.06157313442645e-12
"3324","d_I4",8.02358179896601e-13
"3325","d_I4",3.12305736827057e-13
"3326","d_I4",1.21569421196455e-13
"3327","d_I4",4.72955008490317e-14
"3328","d_I4",1.84297022087776e-14
"3329","d_I4",7.21644966006352e-15
"3330","d_I4",2.77555756156289e-15
"3331","d_I4",6.58515636464685e-08
"3332","d_I4",2.56287392419452e-08
"3333","d_I4",9.97443694306099e-09
"3334","d_I4",3.8819463199502e-09
"3335","d_I4",1.51081280819199e-09
"3336","d_I4",5.87992543543692e-10
"3337","d_I4",2.28840502103367e-10
"3338","d_I4",8.9062313080035e-11
"3339","d_I4",3.46621620295195e-11
"3340","d_I4",1.34900979276154e-11
"3341","d_I4",5.25024468345237e-12
"3342","d_I4",2.0433654768226e-12
"3343","d_I4",7.95252752539e-13
"3344","d_I4",3.09530179265494e-13
"3345","d_I4",1.20459198171829e-13
"3346","d_I4",4.68514116391816e-14
"3347","d_I4",6.58515808549254e-08
"3348","d_I4",2.56287459032833e-08
"3349","d_I4",9.97443949657395e-09
"3350","d_I4",3.88194731915092e-09
"3351","d_I4",1.5108132522812e-09
"3352","d_I4",5.87992654565994e-10
"3353","d_I4",8.14019962547263e-11
"3354","d_I4",3.16807691191912e-11
"3355","d_I4",1.23298038445796e-11
"3356","d_I4",4.79860595703485e-12
"3357","d_I4",1.86761717202444e-12
"3358","d_I4",7.2686301422209e-13
"3359","d_I4",2.8288482667449e-13
"3360","d_I4",1.10134124042816e-13
"3361","d_I4",4.2854608750531e-14
"3362","d_I4",1.66533453693773e-14
"3363","d_I4",6.43929354282591e-15
"3364","d_I4",2.55351295663786e-15
"3365","d_I4",9.99200722162641e-16
"3366","d_I4",3.33066907387547e-16
"3367","d_I4",1.11022302462516e-16
"3368","d_I4",1.11022302462516e-16
"3369","d_I4",0
"3370","d_I4",0
"3371","d_I4",6.58515625362455e-08
"3372","d_I4",2.5628738797856e-08
"3373","d_I4",9.97443672101639e-09
"3374","d_I4",3.8819463199502e-09
"3375","d_I4",1.51081280819199e-09
"3376","d_I4",5.87992543543692e-10
"3377","d_I4",2.28840502103367e-10
"3378","d_I4",8.9062313080035e-11
"3379","d_I4",3.46621620295195e-11
"3380","d_I4",6.58650527451954e-08
"3381","d_I4",2.56339890425394e-08
"3382","d_I4",9.97648008649321e-09
"3383","d_I4",3.88274157270274e-09
"3384","d_I4",1.51112233837125e-09
"3385","d_I4",5.88113002741864e-10
"3386","d_I4",2.28887464537308e-10
"3387","d_I4",8.90806317599413e-11
"3388","d_I4",3.46692674568772e-11
"3389","d_I4",1.34928734851769e-11
"3390","d_I4",5.25124388417453e-12
"3391","d_I4",2.04369854372999e-12
"3392","d_I4",6.58523580110426e-08
"3393","d_I4",2.56290483280353e-08
"3394","d_I4",9.97455718021456e-09
"3395","d_I4",3.88199317136184e-09
"3396","d_I4",1.51083112687189e-09
"3397","d_I4",5.87999648971049e-10
"3398","d_I4",2.28843277660928e-10
"3399","d_I4",8.90634233030596e-11
"3400","d_I4",3.46624950964269e-11
"3401","d_I4",1.34903199722203e-11
"3402","d_I4",5.25024468345237e-12
"3403","d_I4",2.0433654768226e-12
"3404","d_I4",7.95252752539e-13
"3405","d_I4",3.09530179265494e-13
"3406","d_I4",1.20459198171829e-13
"3407","d_I4",4.68514116391816e-14
"3408","d_I4",1.82076576038526e-14
"3409","d_I4",7.105427357601e-15
"3410","d_I4",2.77555756156289e-15
"3411","d_I4",1.11022302462516e-15
"3412","d_I4",4.44089209850063e-16
"3413","d_I4",1.11022302462516e-16
"3414","d_I4",1.11022302462516e-16
"3415","d_I4",0
"3416","d_I4",0
"3417","d_I4",0
"3418","d_I4",0
"3419","d_I4",0
"3420","d_I4",0
"3421","d_I4",0
"3422","d_I4",0
"3423","d_I4",0
"3424","d_I4",0
"3425","d_I4",0
"3426","d_I4",0
"3427","d_I4",0
"3428","d_I4",0
"3429","d_I4",0
"3430","d_I4",0
"3431","d_I4",0
"3432","d_I4",0
"3433","d_I4",0
"3434","d_I4",0
"3435","d_I4",0
"3436","d_I4",0
"3437","d_I4",0
"3438","d_I4",0
"3439","d_I4",0
"3440","d_I4",0
"3441","d_I4",0
"3442","d_I4",0
"3443","d_I4",0
"3444","d_I4",0
"3445","d_I4",0
"3446","d_I4",0
"3447","d_I4",0
"3448","d_I4",6.58515625362455e-08
"3449","d_I4",2.5628738797856e-08
"3450","d_I4",9.97443672101639e-09
"3451","d_I4",3.8819463199502e-09
"3452","d_I4",6.73623752334152e-08
"3453","d_I4",2.62167313413997e-08
"3454","d_I4",1.02032772231198e-08
"3455","d_I4",3.97100863303024e-09
"3456","d_I4",1.54547497022151e-09
"3457","d_I4",6.01482641471307e-10
"3458","d_I4",2.34090746786819e-10
"3459","d_I4",9.11056785568576e-11
"3460","d_I4",3.54574147820585e-11
"3461","d_I4",6.58653621643523e-08
"3462","d_I4",2.56341095017376e-08
"3463","d_I4",9.97652693790485e-09
"3464","d_I4",3.88275978036035e-09
"3465","d_I4",1.51112944379861e-09
"3466","d_I4",5.88115778299425e-10
"3467","d_I4",2.28888463738031e-10
"3468","d_I4",8.90809648268487e-11
"3469","d_I4",3.46693784791796e-11
"3470","d_I4",1.34929845074794e-11
"3471","d_I4",5.25135490647699e-12
"3472","d_I4",2.04380956603245e-12
"3473","d_I4",7.95363774841462e-13
"3474","d_I4",3.09530179265494e-13
"3475","d_I4",1.20459198171829e-13
"3476","d_I4",4.68514116391816e-14
"3477","d_I4",1.82076576038526e-14
"3478","d_I4",7.105427357601e-15
"3479","d_I4",2.77555756156289e-15
"3480","d_I4",1.11022302462516e-15
"3481","d_I4",4.44089209850063e-16
"3482","d_I4",1.11022302462516e-16
"3483","d_I4",1.11022302462516e-16
"3484","d_I4",0
"3485","d_I4",0
"3486","d_I4",0
"3487","d_I4",0
"3488","d_I4",0
"3489","d_I4",0
"3490","d_I4",0
"3491","d_I4",6.58515625362455e-08
"3492","d_I4",2.5628738797856e-08
"3493","d_I4",9.97443672101639e-09
"3494","d_I4",3.8819463199502e-09
"3495","d_I4",1.51081280819199e-09
"3496","d_I4",6.64395550797892e-08
"3497","d_I4",2.58575792999594e-08
"3498","d_I4",1.00634990340964e-08
"3499","d_I4",3.91660837095742e-09
"3500","d_I4",1.5243030171419e-09
"3501","d_I4",5.93242788227144e-10
"3502","d_I4",2.30883867580189e-10
"3503","d_I4",8.9857565832574e-11
"3504","d_I4",3.49715811864826e-11
"3505","d_I4",1.36105571257872e-11
"3506","d_I4",5.29709609509155e-12
"3507","d_I4",2.06157313442645e-12
"3508","d_I4",8.02358179896601e-13
"3509","d_I4",3.12305736827057e-13
"3510","d_I4",1.21569421196455e-13
"3511","d_I4",4.72955008490317e-14
"3512","d_I4",1.84297022087776e-14
"3513","d_I4",7.21644966006352e-15
"3514","d_I4",2.77555756156289e-15
"3515","d_I4",1.11022302462516e-15
"3516","d_I4",4.44089209850063e-16
"3517","d_I4",1.11022302462516e-16
"3518","d_I4",1.11022302462516e-16
"3519","d_I4",0
"3520","d_I4",0
"3521","d_I4",0
"3522","d_I4",0
"3523","d_I4",0
"3524","d_I4",0
"3525","d_I4",0
"3526","d_I4",0
"3527","d_I4",0
"3528","d_I4",0
"3529","d_I4",0
"3530","d_I4",0
"3531","d_I4",0
"3532","d_I4",0
"3533","d_I4",0
"3534","d_I4",0
"3535","d_I4",0
"3536","d_I4",0
"3537","d_I4",0
"3538","d_I4",0
"3539","d_I4",0
"3540","d_I4",0
"3541","d_I4",0
"3542","d_I4",6.58515625362455e-08
"3543","d_I4",2.5628738797856e-08
"3544","d_I4",9.97443672101639e-09
"3545","d_I4",3.8819463199502e-09
"3546","d_I4",6.73623752334152e-08
"3547","d_I4",2.62167313413997e-08
"3548","d_I4",1.02032772231198e-08
"3549","d_I4",3.97100863303024e-09
"3550","d_I4",1.54547497022151e-09
"3551","d_I4",6.01482641471307e-10
"3552","d_I4",2.34090746786819e-10
"3553","d_I4",9.11056785568576e-11
"3554","d_I4",3.54574147820585e-11
"3555","d_I4",1.37996281068808e-11
"3556","d_I4",5.3707038816242e-12
"3557","d_I4",2.09021688846178e-12
"3558","d_I4",8.13460410142852e-13
"3559","d_I4",3.16635606623095e-13
"3560","d_I4",1.23234755733392e-13
"3561","d_I4",4.79616346638068e-14
"3562","d_I4",1.86517468137026e-14
"3563","d_I4",7.21644966006352e-15
"3564","d_I4",2.77555756156289e-15
"3565","d_I4",1.11022302462516e-15
"3566","d_I4",4.44089209850063e-16
"3567","d_I4",2.22044604925031e-16
"3568","d_I4",1.11022302462516e-16
"3569","d_I4",0
"3570","d_I4",0
"3571","d_I4",0
"3572","d_I4",0
"3573","d_I4",0
"3574","d_I4",0
"3575","d_I4",0
"3576","d_I4",0
"3577","d_I4",0
"3578","d_I4",0
"3579","d_I4",0
"3580","d_I4",0
"3581","d_I4",0
"3582","d_I4",0
"3583","d_I4",0
"3584","d_I4",0
"3585","d_I4",0
"3586","d_I4",0
"3587","d_I4",0
"3588","d_I4",0
"3589","d_I4",6.58515625362455e-08
"3590","d_I4",2.5628738797856e-08
"3591","d_I4",9.97443672101639e-09
"3592","d_I4",3.8819463199502e-09
"3593","d_I4",1.51081280819199e-09
"3594","d_I4",6.64395550797892e-08
"3595","d_I4",2.58575792999594e-08
"3596","d_I4",1.00634990340964e-08
"3597","d_I4",3.91660837095742e-09
"3598","d_I4",1.5243030171419e-09
"3599","d_I4",5.93242788227144e-10
"3600","d_I4",2.30883867580189e-10
"3601","d_I4",8.9857565832574e-11
"3602","d_I4",6.58865342284543e-08
"3603","d_I4",2.56423493549818e-08
"3604","d_I4",9.97973381711148e-09
"3605","d_I4",3.88400789308463e-09
"3606","d_I4",1.51161516637188e-09
"3607","d_I4",6.64398672745037e-08
"3608","d_I4",2.58577008693806e-08
"3609","d_I4",1.00635463295973e-08
"3610","d_I4",3.91662680065963e-09
"3611","d_I4",1.52431012256926e-09
"3612","d_I4",5.93245563784706e-10
"3613","d_I4",2.30884977803214e-10
"3614","d_I4",8.98580099217838e-11
"3615","d_I4",1.24399379686224e-11
"3616","d_I4",4.84146056578538e-12
"3617","d_I4",1.88427051739382e-12
"3618","d_I4",6.58522958385532e-08
"3619","d_I4",2.56290242361956e-08
"3620","d_I4",9.97454785434115e-09
"3621","d_I4",3.88198950762586e-09
"3622","d_I4",1.51082968358196e-09
"3623","d_I4",5.87999093859537e-10
"3624","d_I4",2.28843055616323e-10
"3625","d_I4",8.90633122807571e-11
"3626","d_I4",3.46624950964269e-11
